"Customer No.",Company,Contact,Phone,Address,City,State,Zip,Type,"Sub Type",Country,Territory,"Address 2","Bookings YTD","Previous Years Bookings","Sub Type","Sales Rep 2"
"EM4009049 ","University of Saskatchewan",,"(306)966-6074                 ","Saskatchewan Accele Laboratory                    ","Saskatoon                     ","SK                                                ","S7N 0W0        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","PRAIRIES            ","                                                  ",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"UOT005    ","University of the Fraser Valley","Peter Mulhern","(604)504-7441                 ","UFV Accounts Payable",Abbotsford,"BC                                                ","V2S 7M8        ","CUSTOMER            ","                    ","Canada              ","BC                  ","33844 King Road",0,0,"                    ","ZOWSLEY             "
"UOT006    ","University of the Fraser Valley","Myles Andrew","(888)504-7441                 ","5579 Tyson Rd.",Chilliwack,"BC                                                ","V2R 0H9        ","PROSPECT            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"CT4001617 ","University of Victoria                            ",,"(250)721-7694                 ","PO Box 3055 Stn CSC","Victoria                      ","BC                                                ","V8W 3P6        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","BC                  ","Rm 108 Eng off Wing",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"UOV001    ","University of Victoria",,"(250)721-8326                 ","Box 1700 Stn CSC",Victoria,"BC                                                ","V8W 2Y2        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","BC                  ","Purchasing Services",0,0,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"UOV002    ","University of Victoria",,"(250)721-8373                 ","Room 120, McKinnon Building",Victoria,"BC                                                ","V8P 5C2        ","CUSTOMER            ","                    ","Canada              ","BC                  ","3800 Finnerty Road",0,0,"                    ","ZOWSLEY             "
"UCF001    ","UVic Center for Aerospace Research (CfAR)",,"(778)351-1926                 ","Hanger B - 9800 McDonald Park Rd.",Sidney,"BC                                                ","V8L 5W5        ","PROSPECT            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"VCC002    ","Vancouver Career College",,"(866)306-6766                 ","100-5021 Kingsway",Burnaby,"BC                                                ","V5H 4A5        ","CUSTOMER            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"EM4010572 ","Vancouver Coastal Health",,"(604)297-9267                 ","VCH-Finance/Accounts Payable Dept",Burnaby,"BC                                                ","V5C 6E3        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","BC                  ","1795 Willingdon Avenue",0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"VII0010   ","Vantera Incorporated (IPLC)",,"(866)353-2785                 ","PO Box 334",Elie,"MB                                                ","R0H 0H0        ","CUSTOMER            ","                    ","Canada              ","PRAIRIES            ",,0,0,"                    ","ZOWSLEY             "
"VNI001    ","Vecima Networks Inc",,"(306)955-7075                 ","150 Cardinal Place",Saskatoon,"SK                                                ","S7L 6H7        ","PROSPECT            ","3. GOOD PROSPECT    ","Canada              ","PRAIRIES            ",,0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"VES002    ","Venturi Systems","Daryle Bezemer","(204)728-2244                 ","1908 Currie Blvd",Brandon,"MB                                                ","R7B 4E7        ","PROSPECT            ","                    ","Canada              ","PRAIRIES            ",,0,0,"                    ","ZOWSLEY             "
"VPS001    ","Versa Power Systems Ltd.",,"(403)204-6100                 ","4852 - 52nd Street SE",Calgary,"AB                                                ","T2B 3R2        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"VED003    ","Vertex Downhole",,"(403)243-4320                 ","10911 50 Street SE",Calgary,"AB                                                ","T2C 3E5        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"VAE002    ","Vestor Aerospace Engine Services",,"(403)295-4204                 ","15- 47 Aero Drive NE",Calgary,"AB                                                ","T2E 8Z9        ","PROSPECT            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ",,0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"DAV189599 ","VMAC Global Technology Inc.",,"(250)754-6997                 ","1333 Kipp Road",Nanaimo,"BC                                                ","V9X 1R3        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","BC                  ",,0,0,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"WDD001    ","Wajax Power Systems",,"(403)253-7601                 ","4343 - 114 Avenue SE",Calgary,"AB                                                ","T2Z 3M5        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ",,0,6260.9,"3. GOOD PROSPECT    ","ZOWSLEY             "
"WAC006    ","Wave Control Systems Ltd.",,"(780)468-7019                 ","9612 - 60th Avenue",Edmonton,"AB                                                ","T6E 0C1        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ",,0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"DAV145790 ","Wavefront Technology Solutions Inc.",,"(780)486-2222                 ","5621 - 70 Street",Edmonton,"AB                                                ","T6B 3P6        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"WES0017   ",wespro,,"(780)518-2875                 ","6605-46 Ave",Ponoka,"AB                                                ","               ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"DAV182921 ","West Coast Electric Ltd.                          ",,"(604)279-0448                 ","8090 River Road","Richmond                      ","BC                                                ","V6X 1X7        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","BC                  ","                                                  ",0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"CT4003392 ","Western Instruments Inc.                          ",,"(780)459-6720                 ","Box 72, Site 2                                    ","St. Albert                    ","AB                                                ","T8N 1M8        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","ALBERTA             ","RR #1                                             ",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"WEM008    ","Western Magnesium Corp.",,"(604)423-2709                 ","580 Hornby Street - 9th Floor",Vancouver,"BC                                                ","V6C 3B6        ","CUSTOMER            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"WPE001    ","Western Pacific Enterprises Ltd.",,"(604)540-1321                 ","1321 Ketch Court",Coquitlam,"BC                                                ","V3K 6X7        ","CUSTOMER            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"WRL001    ","Western Robotics Ltd.",,"(778)565-1332                 ","#215 - 12837 76th Avenue",Surrey,"BC                                                ","V3W 2V3        ","CUSTOMER            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"WET002    ","Westgen Technologies",,"(587)997-4879                 ","333 7 Ave SW, #700",Calgary,"AB                                                ","T2P2Z1         ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","ALBERTA             ",,0,12470,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"WEM007    ","Westpine MDF","Greg Roll","(250)991-7178                 ","300 Carradice Road",Quesnel,"BC                                                ","V2J 5Z7        ","CUSTOMER            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"DAV107202 ","Westport Fuel Systems Canada Inc.",,"(604)718-2000                 ","101 - 1750 West 75th Avenue",Vancouver,"BC                                                ","V6P 6G2        ","CUSTOMER            ","ZZ$EXISTING ACCOUNT$","Canada              ","BC                  ",,0,4031.46,"ZZ$EXISTING ACCOUNT$","ZOWSLEY             "
"WDS002    ","Westquip Diesel Sales (Alta.) Ltd.",,"(780)960-5575                 ","11162- 261 Street",Acheson,"AB                                                ","T7X 6C7        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
